HS4,direction,mass,year
8411,import,27979770.0,2006
8411,import,27703645.0,2007
8411,import,26606729.0,2008
8411,import,22984228.0,2009
8411,import,25369930.0,2010
8411,import,52237101.0,2011
8411,import,62199871.0,2012
8411,import,39344812.0,2013
8411,import,29580823.0,2014
8411,import,21258785.0,2015
8411,import,24238982.0,2016
8411,import,23330090.0,2017
8412,export,16420976.0,1996
8412,export,17387979.0,1997
8412,export,16920735.0,1998
8412,export,14691450.0,1999
8412,export,16539390.0,2000
8412,export,20117437.0,2001
8412,export,20520750.0,2002
8412,export,21371769.0,2003
8412,export,22222802.0,2004
8412,export,27973182.0,2005
8412,export,25039898.0,2006
8412,export,26632374.0,2007
8412,export,26729731.0,2008
8412,export,15793440.0,2009
8412,export,16818539.0,2010
8412,export,22628553.0,2011
8412,export,20681776.0,2012
8412,export,17637199.0,2013
8412,export,18094753.0,2014
8412,export,17095757.0,2015
8412,export,14858314.0,2016
8412,export,15561333.0,2017
8412,import,13076808.0,1996
8412,import,14543852.0,1997
8412,import,15384092.0,1998
8412,import,12759206.0,1999
8412,import,16894753.0,2000
8412,import,24830618.0,2001
8412,import,23797267.0,2002
8412,import,24462516.0,2003
8412,import,32131365.0,2004
8412,import,31319119.0,2005
8412,import,32530172.0,2006
8412,import,36425226.0,2007
8412,import,41071281.0,2008
8412,import,18613790.0,2009
8412,import,43305999.0,2010
8412,import,55934743.0,2011
8412,import,64182054.0,2012
8412,import,47501479.0,2013
8412,import,45071247.0,2014
8412,import,38084509.0,2015
8412,import,49092069.0,2016
8412,import,49286941.0,2017
8413,export,57760184.0,1996
8413,export,57851696.0,1997
8413,export,61515224.0,1998
8413,export,47603854.0,1999
8413,export,50565117.0,2000
8413,export,45573027.0,2001
8413,export,45315317.0,2002
8413,export,50997473.0,2003
8413,export,51802827.0,2004
8413,export,55297821.0,2005
8413,export,54373552.0,2006
8413,export,56831297.0,2007
8413,export,60545026.0,2008
8413,export,53599102.0,2009
8413,export,59333565.0,2010
8413,export,69695377.0,2011
8413,export,74526276.0,2012
8413,export,66527957.0,2013
8413,export,61213774.0,2014
8413,export,79918154.0,2015
8413,export,262936200.0,2016
8413,export,246772326.0,2017
8413,import,49854132.0,1996
8413,import,77295384.0,1997
8413,import,252697210.0,1998
8413,import,104254076.0,1999
8413,import,70859217.0,2000
8413,import,62826219.0,2001
8413,import,464463117.0,2002
8413,import,86832681.0,2003
8413,import,74167951.0,2004
8413,import,114111232.0,2005
8413,import,101700005.0,2006
8413,import,137942189.0,2007
8413,import,128933120.0,2008
8413,import,80055716.0,2009
8413,import,90058661.0,2010
8413,import,103893360.0,2011
8413,import,127985720.0,2012
8413,import,110377005.0,2013
8413,import,101827906.0,2014
8413,import,102143465.0,2015
8413,import,95210639.0,2016
8413,import,125688847.0,2017
8414,export,64661882.0,1996
8414,export,75295137.0,1997
8414,export,79359671.0,1998
8414,export,60107370.0,1999
8414,export,73288313.0,2000
8414,export,65109379.0,2001
8414,export,63328319.0,2002
8414,export,64560172.0,2003
8414,export,65447312.0,2004
8414,export,66253246.0,2005
8414,export,63038434.0,2006
8414,export,71439432.0,2007
8414,export,74505368.0,2008
8414,export,50000406.0,2009
8414,export,63790590.0,2010
8414,export,70730558.0,2011
8414,export,64352913.0,2012
8414,export,67658195.0,2013
8414,export,65131927.0,2014
8414,export,63530863.0,2015
8414,export,58775256.0,2016
8414,export,69572863.0,2017
8414,import,93688742.0,1996
8414,import,232250456.0,1997
8414,import,102821254.0,1998
8414,import,82319722.0,1999
8414,import,100679483.0,2000
8414,import,91608963.0,2001
8414,import,96865361.0,2002
8414,import,107988582.0,2003
8414,import,107703397.0,2004
8414,import,104634581.0,2005
8414,import,139853692.0,2006
8414,import,140119614.0,2007
8414,import,112127282.0,2008
8414,import,77196402.0,2009
8414,import,136284478.0,2010
8414,import,183306817.0,2011
8414,import,115604535.0,2012
8414,import,112251327.0,2013
8414,import,177794291.0,2014
8414,import,130514739.0,2015
8414,import,123476940.0,2016
8414,import,137988021.0,2017
8415,export,24873481.0,1996
8415,export,21760900.0,1997
8415,export,21423535.0,1998
8415,export,20491086.0,1999
8415,export,25221760.0,2000
8415,export,26034927.0,2001
8415,export,29762243.0,2002
8415,export,29863967.0,2003
8415,export,47298422.0,2004
8415,export,47479260.0,2005
8415,export,37254494.0,2006
8415,export,38606202.0,2007
8415,export,40605276.0,2008
8415,export,32246816.0,2009
8415,export,34342865.0,2010
8415,export,32099362.0,2011
8415,export,29541660.0,2012
8415,export,28076571.0,2013
8415,export,32736640.0,2014
8415,export,30513325.0,2015
8415,export,25890554.0,2016
8415,export,30191284.0,2017
8415,import,31007862.0,1996
8415,import,395559465.0,1997
8415,import,106219252.0,1998
8415,import,78997476.0,1999
8415,import,52945633.0,2000
8415,import,56138863.0,2001
8415,import,79971944.0,2002
8415,import,53817143.0,2003
8415,import,101737153.0,2004
8415,import,60523968.0,2005
8415,import,61182852.0,2006
8415,import,84725165.0,2007
8415,import,83012989.0,2008
8415,import,50034464.0,2009
8415,import,59904462.0,2010
8415,import,60026361.0,2011
8415,import,56671084.0,2012
8415,import,58057880.0,2013
8415,import,61411657.0,2014
8415,import,53961917.0,2015
8415,import,60624153.0,2016
8415,import,60054695.0,2017
8416,export,13483964.0,1996
8416,export,5511601.0,1997
8416,export,5524748.0,1998
8416,export,4781570.0,1999
8416,export,4190201.0,2000
8416,export,5082688.0,2001
8416,export,3950411.0,2002
8416,export,4952086.0,2003
8416,export,4003724.0,2004
8416,export,4469444.0,2005
8416,export,4633440.0,2006
8416,export,3869961.0,2007
8416,export,4385792.0,2008
8416,export,4327789.0,2009
8416,export,3252783.0,2010
8416,export,3301265.0,2011
8416,export,3095408.0,2012
8416,export,2286776.0,2013
8416,export,1200016.0,2014
8416,export,1216304.0,2015
8416,export,955958.0,2016
8416,export,800970.0,2017
8416,import,7132375.0,1996
8416,import,3257509.0,1997
8416,import,11114796.0,1998
8416,import,3408258.0,1999
8416,import,3774575.0,2000
8416,import,3804454.0,2001
8416,import,3290309.0,2002
8416,import,2969665.0,2003
8416,import,3146628.0,2004
8416,import,4499592.0,2005
8416,import,3366417.0,2006
8416,import,2640724.0,2007
8416,import,3612837.0,2008
8416,import,2804243.0,2009
8416,import,3882803.0,2010
8416,import,4074619.0,2011
8416,import,3841671.0,2012
8416,import,4887090.0,2013
8416,import,5045102.0,2014
8416,import,6603290.0,2015
8416,import,5301706.0,2016
8416,import,11248694.0,2017
8417,export,18058515.0,1996
8417,export,9355094.0,1997
8417,export,8327304.0,1998
8417,export,14344033.0,1999
8417,export,4837229.0,2000
8417,export,7278675.0,2001
8417,export,5910673.0,2002
8417,export,6809015.0,2003
8417,export,8253143.0,2004
8417,export,5587216.0,2005
8417,export,6564989.0,2006
8417,export,9520675.0,2007
8417,export,9121677.0,2008
8417,export,8852398.0,2009
8417,export,6368587.0,2010
8417,export,7255748.0,2011
8417,export,7054476.0,2012
8417,export,7071046.0,2013
8417,export,7540643.0,2014
8417,export,8778518.0,2015
8417,export,5085633.0,2016
8417,export,6463299.0,2017
8417,import,4967462.0,1996
8417,import,4022421.0,1997
8417,import,4708022.0,1998
8417,import,4320010.0,1999
8417,import,5079516.0,2000
8417,import,7059834.0,2001
8417,import,3812207.0,2002
8417,import,7756522.0,2003
8417,import,3648778.0,2004
8417,import,7648625.0,2005
8417,import,4498717.0,2006
8417,import,5554832.0,2007
8417,import,7699021.0,2008
8417,import,3652949.0,2009
8417,import,3252280.0,2010
8417,import,4043859.0,2011
8417,import,4871641.0,2012
8417,import,5921871.0,2013
8417,import,7172887.0,2014
8417,import,5466485.0,2015
8417,import,3146609.0,2016
8417,import,4530967.0,2017
8418,export,41826644.0,1996
8418,export,45360198.0,1997
8418,export,71059982.0,1998
8418,export,46190732.0,1999
8418,export,120581244.0,2000
8418,export,51065588.0,2001
8418,export,37687707.0,2002
8418,export,44079668.0,2003
8418,export,44518078.0,2004
8418,export,39665950.0,2005
8418,export,37975961.0,2006
8418,export,35923472.0,2007
8418,export,34761255.0,2008
8418,export,20725020.0,2009
8418,export,19579238.0,2010
8418,export,17922255.0,2011
8418,export,18762744.0,2012
8418,export,20270215.0,2013
8418,export,20535997.0,2014
8418,export,20581289.0,2015
8418,export,23468720.0,2016
8418,export,25244529.0,2017
8418,import,91505263.0,1996
8418,import,130339043.0,1997
8418,import,146603070.0,1998
8418,import,154832983.0,1999
8418,import,199922410.0,2000
8418,import,540010475.0,2001
8418,import,252709373.0,2002
8418,import,267450504.0,2003
8418,import,260928694.0,2004
8418,import,275819797.0,2005
8418,import,317735556.0,2006
8418,import,311294464.0,2007
8418,import,261993545.0,2008
8418,import,236352285.0,2009
8418,import,250948788.0,2010
8418,import,241964787.0,2011
8418,import,246596062.0,2012
8418,import,266915450.0,2013
8418,import,296662356.0,2014
8418,import,274037526.0,2015
8418,import,287565595.0,2016
8418,import,311078745.0,2017
8419,export,32298985.0,1996
8419,export,38705446.0,1997
8419,export,35088938.0,1998
8419,export,30257744.0,1999
8419,export,29980510.0,2000
8419,export,34700593.0,2001
8419,export,33759930.0,2002
8419,export,39697971.0,2003
8419,export,35557450.0,2004
8419,export,35789197.0,2005
8419,export,28441522.0,2006
8419,export,34021477.0,2007
8419,export,39652015.0,2008
8419,export,32808337.0,2009
8419,export,29854095.0,2010
8419,export,33393901.0,2011
8419,export,32241904.0,2012
8419,export,38567189.0,2013
8419,export,32815844.0,2014
8419,export,38030228.0,2015
8419,export,32145686.0,2016
8419,export,33062271.0,2017
8419,import,27811552.0,1996
8419,import,35783162.0,1997
8419,import,50743127.0,1998
8419,import,72994161.0,1999
8419,import,34146444.0,2000
8419,import,35975773.0,2001
8419,import,101220555.0,2002
8419,import,56197852.0,2003
8419,import,37266619.0,2004
8419,import,46575292.0,2005
8419,import,47726050.0,2006
8419,import,48680338.0,2007
8419,import,52227015.0,2008
8419,import,41720034.0,2009
8419,import,36474037.0,2010
8419,import,40385788.0,2011
8419,import,41865040.0,2012
8419,import,44714608.0,2013
8419,import,47247842.0,2014
8419,import,41516436.0,2015
8419,import,48175057.0,2016
8419,import,46939648.0,2017
8420,export,5271890.0,1996
8420,export,5034499.0,1997
8420,export,8239503.0,1998
8420,export,9303657.0,1999
8420,export,5278664.0,2000
8420,export,8434716.0,2001
8420,export,5190257.0,2002
8420,export,5588765.0,2003
8420,export,4159894.0,2004
8420,export,3267571.0,2005
8420,export,2087212.0,2006
8420,export,2167366.0,2007
8420,export,2274123.0,2008
8420,export,2293177.0,2009
8420,export,1921450.0,2010
8420,export,1688291.0,2011
8420,export,682584.0,2012
8420,export,1262353.0,2013
8420,export,474916.0,2014
8420,export,590989.0,2015
8420,export,1364302.0,2016
8420,export,565715.0,2017
8420,import,1751242.0,1996
8420,import,2123010.0,1997
8420,import,2294722.0,1998
8420,import,1812857.0,1999
8420,import,1719024.0,2000
8420,import,2060772.0,2001
8420,import,5735825.0,2002
8420,import,5372611.0,2003
8420,import,3791921.0,2004
8420,import,2893255.0,2005
8420,import,1305016.0,2006
8420,import,1799343.0,2007
8420,import,2192034.0,2008
8420,import,1470908.0,2009
8420,import,2587446.0,2010
8420,import,3302041.0,2011
8420,import,2424321.0,2012
8420,import,3168628.0,2013
8420,import,2765540.0,2014
8420,import,3104713.0,2015
8420,import,1150940.0,2016
8420,import,6058276.0,2017
8421,export,81171433.0,1996
8421,export,77618317.0,1997
8421,export,73752538.0,1998
8421,export,67030664.0,1999
8421,export,97171464.0,2000
8421,export,70707206.0,2001
8421,export,71902325.0,2002
8421,export,77542247.0,2003
8421,export,80533494.0,2004
8421,export,78971508.0,2005
8421,export,77642982.0,2006
8421,export,99290312.0,2007
8421,export,177203161.0,2008
8421,export,110953992.0,2009
8421,export,105479067.0,2010
8421,export,102332552.0,2011
8421,export,87541504.0,2012
8421,export,76598764.0,2013
8421,export,79390768.0,2014
8421,export,74792618.0,2015
8421,export,90554647.0,2016
8421,export,91049661.0,2017
8421,import,60828512.0,1996
8421,import,84176166.0,1997
8421,import,316054057.0,1998
8421,import,165103181.0,1999
8421,import,264557281.0,2000
8421,import,113814728.0,2001
8421,import,87655673.0,2002
8421,import,95068436.0,2003
8421,import,80479010.0,2004
8421,import,79986172.0,2005
8421,import,78418555.0,2006
8421,import,89190270.0,2007
8421,import,85589024.0,2008
8421,import,68118597.0,2009
8421,import,80112384.0,2010
8421,import,85956013.0,2011
8421,import,81261059.0,2012
8421,import,97727507.0,2013
8421,import,101483873.0,2014
8421,import,98573133.0,2015
8421,import,102323185.0,2016
8421,import,103750433.0,2017
8422,export,10228191.0,1996
8422,export,11710665.0,1997
8422,export,11513110.0,1998
8422,export,11490364.0,1999
8422,export,11362041.0,2000
8422,export,11784717.0,2001
8422,export,14180418.0,2002
8422,export,23484182.0,2003
8422,export,16619356.0,2004
8422,export,12801925.0,2005
8422,export,12655177.0,2006
8422,export,11356016.0,2007
8422,export,11355391.0,2008
8422,export,8363224.0,2009
8422,export,9037512.0,2010
8422,export,10187243.0,2011
8422,export,9112473.0,2012
8422,export,9588755.0,2013
8422,export,12284465.0,2014
8422,export,10417139.0,2015
8422,export,12677582.0,2016
8422,export,13211104.0,2017
8422,import,32610102.0,1996
8422,import,42836380.0,1997
8422,import,70172588.0,1998
8422,import,50580574.0,1999
8422,import,91440015.0,2000
8422,import,239421255.0,2001
8422,import,246949962.0,2002
8422,import,81102463.0,2003
8422,import,65819007.0,2004
8422,import,81802447.0,2005
8422,import,74447585.0,2006
8422,import,74522651.0,2007
8422,import,71757320.0,2008
8422,import,59121607.0,2009
8422,import,64210671.0,2010
8422,import,66123153.0,2011
8422,import,62648059.0,2012
8422,import,69273745.0,2013
8422,import,77834859.0,2014
8422,import,74986768.0,2015
8422,import,83098149.0,2016
8422,import,90829887.0,2017
8423,export,5185024.0,1996
8423,export,3982116.0,1997
8423,export,4570865.0,1998
8423,export,8939766.0,1999
8423,export,9268710.0,2000
8423,export,3559963.0,2001
8423,export,3110449.0,2002
8423,export,4052560.0,2003
8423,export,4264600.0,2004
8423,export,4009387.0,2005
8423,export,3444088.0,2006
8423,export,3815877.0,2007
8423,export,4210863.0,2008
8423,export,3422289.0,2009
8423,export,3624847.0,2010
8423,export,4179639.0,2011
8423,export,5011573.0,2012
8423,export,4856467.0,2013
8423,export,5959784.0,2014
8423,export,13688273.0,2015
8423,export,5431978.0,2016
8423,export,5558049.0,2017
8423,import,5316368.0,1996
8423,import,5727640.0,1997
8423,import,6679658.0,1998
8423,import,6994479.0,1999
8423,import,7852977.0,2000
8423,import,9388857.0,2001
8423,import,9271196.0,2002
8423,import,10529403.0,2003
8423,import,11304307.0,2004
8423,import,12151608.0,2005
8423,import,11331258.0,2006
8423,import,12658868.0,2007
8423,import,14130629.0,2008
8423,import,11146709.0,2009
8423,import,14340884.0,2010
8423,import,12325950.0,2011
8423,import,11259005.0,2012
8423,import,11806609.0,2013
8423,import,13869170.0,2014
8423,import,10826191.0,2015
8423,import,10526598.0,2016
8423,import,10819597.0,2017
8424,export,17724948.0,1996
8424,export,18521066.0,1997
8424,export,21937123.0,1998
8424,export,15908290.0,1999
8424,export,18900817.0,2000
8424,export,23935987.0,2001
8424,export,22416663.0,2002
8424,export,23723067.0,2003
8424,export,21308574.0,2004
8424,export,21581936.0,2005
8424,export,23420192.0,2006
8424,export,24100951.0,2007
8424,export,23368606.0,2008
8424,export,20665139.0,2009
8424,export,21001979.0,2010
8424,export,22730095.0,2011
8424,export,22794070.0,2012
8424,export,23913917.0,2013
8424,export,22509169.0,2014
8424,export,23142738.0,2015
8424,export,22223403.0,2016
8424,export,33180371.0,2017
8424,import,17421607.0,1996
8424,import,24346974.0,1997
8424,import,35953828.0,1998
8424,import,33055289.0,1999
8424,import,43805296.0,2000
8424,import,58103748.0,2001
